"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Nepal","NPL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4743334","4869782","5019700","5163407","5289149","5409055","5520321","5635976","5755551","5876855","5995668","6115063","6237676","6361849","6483894","6600031","6709291","6814461","6923924","7038992","7158341","7256378","7316791","7357452","7408274","7493338","7565879","7596203","7630668","7802999","7977675","8226953","8325856","8335831","8342811","8362760",
